12Z 27 May 2017, 43.75, 19.34
00Z 28 May 2017, 1.44, 18.42
12Z 28 May 2017, 26.59, 20.32
00Z 29 May 2017, 2.27, 19.41
12Z 29 May 2017, 0.00, 17.65
00Z 30 May 2017, 0.00, 12.54
12Z 30 May 2017, 0.00, 20.75
00Z 31 May 2017, 0.00, 15.07
12Z 31 May 2017, 0.00, 27.82
00Z 01 Jun 2017, 728.27, 29.94
12Z 01 Jun 2017, 31.05, 35.02
00Z 02 Jun 2017, 107.54, 31.13
12Z 02 Jun 2017, 1.39, 29.97
00Z 03 Jun 2017, 36.12, 28.85
12Z 03 Jun 2017, 145.40, 29.20
00Z 04 Jun 2017, 0.00, 20.58
12Z 04 Jun 2017, 292.80, 30.97
00Z 05 Jun 2017, 575.98, 29.10
12Z 05 Jun 2017, 341.02, 33.63
00Z 06 Jun 2017, 938.41, 34.61
12Z 06 Jun 2017, 2349.84, 40.42
00Z 07 Jun 2017, 1327.75, 38.48
12Z 07 Jun 2017, 288.59, 38.98
00Z 08 Jun 2017, 1.65, 33.84
12Z 08 Jun 2017, 42.69, 21.83
00Z 09 Jun 2017, 16.02, 21.15
12Z 09 Jun 2017, 0.00, 18.46
00Z 10 Jun 2017, 0.00, 16.43
12Z 10 Jun 2017, 0.00, 21.81
00Z 11 Jun 2017, 354.05, 21.60
12Z 11 Jun 2017, 0.00, 19.91
00Z 12 Jun 2017, 0.00, 23.47
12Z 12 Jun 2017, 0.00, 23.04
00Z 13 Jun 2017, 0.00, 25.99
12Z 13 Jun 2017, 0.00, 31.81
00Z 14 Jun 2017, 0.00, 23.68
12Z 14 Jun 2017, 0.00, 30.68
00Z 15 Jun 2017, 0.00, 18.22
12Z 15 Jun 2017, 0.00, 19.05
00Z 16 Jun 2017, 0.00, 18.41
12Z 16 Jun 2017, 0.00, 20.38
00Z 17 Jun 2017, 431.38, 27.82
12Z 17 Jun 2017, 112.77, 21.24
00Z 18 Jun 2017, 0.00, 21.35
12Z 18 Jun 2017, 2.55, 29.39
00Z 19 Jun 2017, 98.68, 26.21
12Z 19 Jun 2017, 80.49, 26.19
00Z 20 Jun 2017, 0.00, 20.04
12Z 20 Jun 2017, 0.00, 23.98
00Z 21 Jun 2017, 0.00, 19.49
12Z 21 Jun 2017, 302.16, 22.85
00Z 22 Jun 2017, 12.31, 27.81
12Z 22 Jun 2017, 37.87, 27.84
00Z 23 Jun 2017, 76.06, 26.74
12Z 23 Jun 2017, 456.22, 33.52
00Z 24 Jun 2017, 0.00, 29.92
12Z 24 Jun 2017, 0.00, 20.06
00Z 25 Jun 2017, 0.00, 19.11
12Z 25 Jun 2017, 0.00, 25.75
00Z 26 Jun 2017, 149.54, 43.31
12Z 26 Jun 2017, 141.76, 32.54
00Z 27 Jun 2017, 0.00, 25.42
12Z 27 Jun 2017, 0.00, 23.33
00Z 28 Jun 2017, 14.38, 36.24
12Z 28 Jun 2017, 449.72, 32.94
00Z 29 Jun 2017, 18.90, 26.91
12Z 29 Jun 2017, 0.00, 22.00
00Z 30 Jun 2017, 0.00, 21.36
12Z 30 Jun 2017, 0.00, 22.92
00Z 01 Jul 2017, 0.00, 34.43
12Z 01 Jul 2017, 0.00, 33.30
00Z 02 Jul 2017, 0.00, 23.46
12Z 02 Jul 2017, 0.00, 26.72
00Z 03 Jul 2017, 65.70, 34.40
12Z 03 Jul 2017, 0.00, 27.03
00Z 04 Jul 2017, 17.56, 23.21
12Z 04 Jul 2017, 0.00, 18.80
00Z 05 Jul 2017, 0.00, 22.86
12Z 05 Jul 2017, 0.13, 27.55
00Z 06 Jul 2017, 0.00, 20.19
12Z 06 Jul 2017, 15.55, 22.77
00Z 07 Jul 2017, 1.04, 26.64
12Z 07 Jul 2017, 11.68, 25.05
00Z 08 Jul 2017, 965.92, 39.42
12Z 08 Jul 2017, 0.00, 33.76
00Z 09 Jul 2017, 1.98, 29.26
12Z 09 Jul 2017, 15.91, 34.61
00Z 10 Jul 2017, 0.00, 33.12
12Z 10 Jul 2017, 662.21, 32.85
00Z 11 Jul 2017, 963.28, 33.20
12Z 11 Jul 2017, 0.00, 21.27
00Z 12 Jul 2017, 94.37, 29.18
12Z 12 Jul 2017, 42.42, 34.35
00Z 13 Jul 2017, 46.46, 36.81
12Z 13 Jul 2017, 0.00, 23.80
00Z 14 Jul 2017, 0.00, 9.66
12Z 14 Jul 2017, 0.00, 14.21
00Z 15 Jul 2017, 0.00, 21.09
12Z 15 Jul 2017, 0.00, 23.60
00Z 16 Jul 2017, 20.45, 20.50
12Z 16 Jul 2017, 0.00, 19.01
00Z 17 Jul 2017, 0.00, 22.09
12Z 17 Jul 2017, 2.64, 21.45
00Z 18 Jul 2017, 0.00, 21.62
12Z 18 Jul 2017, 0.00, 25.16
00Z 19 Jul 2017, 0.00, 20.23
12Z 19 Jul 2017, 0.00, 22.16
00Z 20 Jul 2017, 0.00, 23.81
12Z 20 Jul 2017, 0.00, 26.35
00Z 21 Jul 2017, 0.00, 22.57
12Z 21 Jul 2017, 48.53, 29.87
00Z 22 Jul 2017, 362.05, 32.24
12Z 22 Jul 2017, 64.52, 33.21
00Z 23 Jul 2017, 0.00, 27.83
12Z 23 Jul 2017, 1059.24, 32.30
00Z 24 Jul 2017, 31.34, 32.58
12Z 24 Jul 2017, 256.95, 32.99
00Z 25 Jul 2017, 101.25, 27.91
12Z 25 Jul 2017, 39.91, 35.31
00Z 26 Jul 2017, 0.00, 24.78
12Z 26 Jul 2017, 0.00, 23.09
00Z 27 Jul 2017, 82.73, 26.28
12Z 27 Jul 2017, 61.82, 26.57
00Z 28 Jul 2017, 7.16, 25.80
12Z 28 Jul 2017, 0.00, 30.29
00Z 29 Jul 2017, 0.06, 29.09
12Z 29 Jul 2017, 0.00, 28.71
00Z 30 Jul 2017, 0.00, 23.76
12Z 30 Jul 2017, 0.00, 29.17
00Z 31 Jul 2017, 0.54, 34.96
12Z 31 Jul 2017, 79.45, 39.66
00Z 01 Aug 2017, 0.00, 29.06
12Z 01 Aug 2017, 0.00, 20.89
00Z 02 Aug 2017, 0.00, 11.93
12Z 02 Aug 2017, 0.00, 13.79
00Z 03 Aug 2017, 0.00, 24.38
12Z 03 Aug 2017, 0.00, 29.56
00Z 04 Aug 2017, 0.00, 27.57
12Z 04 Aug 2017, 0.00, 32.45
00Z 05 Aug 2017, 0.00, 23.35
12Z 05 Aug 2017, 17.80, 30.23
00Z 06 Aug 2017, 61.23, 34.86
12Z 06 Aug 2017, 908.97, 38.48
00Z 07 Aug 2017, 217.01, 41.26
12Z 07 Aug 2017, 287.25, 40.49
00Z 08 Aug 2017, 0.00, 31.44
12Z 08 Aug 2017, 415.87, 29.64
00Z 09 Aug 2017, 0.00, 22.78
12Z 09 Aug 2017, 387.58, 28.39
00Z 10 Aug 2017, 26.83, 24.17
12Z 10 Aug 2017, 221.26, 22.75
00Z 11 Aug 2017, 0.00, 23.04
12Z 11 Aug 2017, 0.00, 18.13
00Z 12 Aug 2017, 458.20, 35.53
12Z 12 Aug 2017, 17.27, 31.04
00Z 13 Aug 2017, 5.77, 38.12
12Z 13 Aug 2017, 0.00, 34.87
00Z 14 Aug 2017, 6.29, 35.63
12Z 14 Aug 2017, 0.00, 29.14
00Z 15 Aug 2017, 0.00, 29.96
12Z 15 Aug 2017, 4.82, 28.60
00Z 16 Aug 2017, 225.64, 32.39
12Z 16 Aug 2017, 45.59, 29.42
00Z 17 Aug 2017, 199.98, 29.86
12Z 17 Aug 2017, 0.00, 23.52
00Z 18 Aug 2017, 0.00, 25.07
12Z 18 Aug 2017, 9.76, 26.15
00Z 19 Aug 2017, 0.00, 18.39
12Z 19 Aug 2017, 0.00, 22.26
00Z 20 Aug 2017, 0.00, 23.58
12Z 20 Aug 2017, 38.78, 36.22
00Z 21 Aug 2017, 0.00, 32.09
12Z 21 Aug 2017, 0.00, 21.87
00Z 22 Aug 2017, 4.88, 16.02
12Z 22 Aug 2017, 5.71, 16.25
00Z 23 Aug 2017, 0.00, 15.65
12Z 23 Aug 2017, 0.00, 16.56
00Z 24 Aug 2017, 0.00, 12.78
12Z 24 Aug 2017, 0.00, 15.80
00Z 25 Aug 2017, 0.00, 18.56
12Z 25 Aug 2017, 0.00, 21.49
00Z 26 Aug 2017, 0.00, 12.73
12Z 26 Aug 2017, 0.00, 18.69
00Z 27 Aug 2017, 0.00, 14.44
12Z 27 Aug 2017, 0.00, 19.42
00Z 28 Aug 2017, 0.00, 22.38
12Z 28 Aug 2017, 0.00, 31.14
00Z 29 Aug 2017, 0.00, 27.64
12Z 29 Aug 2017, 0.00, 16.47
00Z 30 Aug 2017, 0.00, 13.02
12Z 30 Aug 2017, 0.00, 14.59
00Z 31 Aug 2017, 0.00, 11.03
12Z 31 Aug 2017, 0.00, 15.28
00Z 01 Sep 2017, 0.00, 22.95
12Z 01 Sep 2017, 0.00, 29.60
00Z 02 Sep 2017, 16.04, 33.78
12Z 02 Sep 2017, 48.15, 29.01
00Z 03 Sep 2017, 54.79, 36.29
12Z 03 Sep 2017, 220.73, 23.28
00Z 04 Sep 2017, 84.42, 22.90
12Z 04 Sep 2017, 7.71, 17.25
00Z 05 Sep 2017, 0.00, 14.92
12Z 05 Sep 2017, 0.00, 18.15
00Z 06 Sep 2017, 0.00, 21.49
12Z 06 Sep 2017, 0.00, 21.17
00Z 07 Sep 2017, 0.00, 26.66
12Z 07 Sep 2017, 9.04, 30.15
00Z 08 Sep 2017, 0.00, 28.43
12Z 08 Sep 2017, 0.00, 28.78
00Z 09 Sep 2017, 0.00, 27.15
12Z 09 Sep 2017, 0.00, 37.47
